Serial number,Wave,Master_Id,Media Channel,Media_Channel_Response
874,2025,100,Recommended by friends/relatives,0
874,2025,100,Recommended by seller,0
874,2025,100,Sampling/ Free sample trial,0
874,2025,100,Seeing others use,1
874,2025,100,"Transportation display (bus, car wrap)",0
874,2025,200,"Advertising on Internet (website, Facebook, YouTube, etc)",0
874,2025,200,Advertising on TV,0
874,2025,200,"Advertising on newspaper, magazines",0
874,2025,200,Advertising on radio,0
874,2025,200,Advertising on store sign/ light box,0
874,2025,200,Advertising on the LCD/ad frame in the office building,0
874,2025,200,Events/ Activations,0
874,2025,200,Marketing staff/ PG,0
874,2025,200,"Outdoor billboard (2 side of the streets, on the building)",0
874,2025,200,Poster in stores,0
874,2025,200,"Product display in stores, supermarket, …",1
874,2025,200,"Promotion in stores, supermarket, …",0
874,2025,200,Recommended by friends/relatives,0
874,2025,200,Recommended by seller,0
874,2025,200,Sampling/ Free sample trial,0
874,2025,200,Seeing others use,1
874,2025,200,"Transportation display (bus, car wrap)",0
874,2025,300,"Advertising on Internet (website, Facebook, YouTube, etc)",0
874,2025,300,Advertising on TV,0
874,2025,300,"Advertising on newspaper, magazines",0
874,2025,300,Advertising on radio,0
874,2025,300,Advertising on store sign/ light box,0
874,2025,300,Advertising on the LCD/ad frame in the office building,0
874,2025,300,Events/ Activations,0
874,2025,300,Marketing staff/ PG,0
874,2025,300,"Outdoor billboard (2 side of the streets, on the building)",0
874,2025,300,Poster in stores,0
874,2025,300,"Product display in stores, supermarket, …",1
874,2025,300,"Promotion in stores, supermarket, …",0
874,2025,300,Recommended by friends/relatives,0
874,2025,300,Recommended by seller,0
874,2025,300,Sampling/ Free sample trial,0
874,2025,300,Seeing others use,1
874,2025,300,"Transportation display (bus, car wrap)",0
874,2025,400,"Advertising on Internet (website, Facebook, YouTube, etc)",0
874,2025,400,Advertising on TV,0
874,2025,400,"Advertising on newspaper, magazines",0
874,2025,400,Advertising on radio,0
874,2025,400,Advertising on store sign/ light box,0
874,2025,400,Advertising on the LCD/ad frame in the office building,0
874,2025,400,Events/ Activations,0
874,2025,400,Marketing staff/ PG,0
874,2025,400,"Outdoor billboard (2 side of the streets, on the building)",0
874,2025,400,Poster in stores,0
874,2025,400,"Product display in stores, supermarket, …",1
874,2025,400,"Promotion in stores, supermarket, …",0
874,2025,400,Recommended by friends/relatives,0
874,2025,400,Recommended by seller,0
874,2025,400,Sampling/ Free sample trial,0
874,2025,400,Seeing others use,1
874,2025,400,"Transportation display (bus, car wrap)",0
874,2025,500,"Advertising on Internet (website, Facebook, YouTube, etc)",0
874,2025,500,Advertising on TV,0
874,2025,500,"Advertising on newspaper, magazines",0
874,2025,500,Advertising on radio,0
874,2025,500,Advertising on store sign/ light box,0
874,2025,500,Advertising on the LCD/ad frame in the office building,0
874,2025,500,Events/ Activations,0
874,2025,500,Marketing staff/ PG,0
874,2025,500,"Outdoor billboard (2 side of the streets, on the building)",0
874,2025,500,Poster in stores,0
874,2025,500,"Product display in stores, supermarket, …",1
874,2025,500,"Promotion in stores, supermarket, …",0
874,2025,500,Recommended by friends/relatives,0
874,2025,500,Recommended by seller,0
874,2025,500,Sampling/ Free sample trial,0
874,2025,500,Seeing others use,0
874,2025,500,"Transportation display (bus, car wrap)",0
874,2025,600,"Advertising on Internet (website, Facebook, YouTube, etc)",0
874,2025,600,Advertising on TV,0
874,2025,600,"Advertising on newspaper, magazines",0
874,2025,600,Advertising on radio,0
874,2025,600,Advertising on store sign/ light box,0
874,2025,600,Advertising on the LCD/ad frame in the office building,0
874,2025,600,Events/ Activations,0
874,2025,600,Marketing staff/ PG,0
874,2025,600,"Outdoor billboard (2 side of the streets, on the building)",0
874,2025,600,Poster in stores,0
874,2025,600,"Product display in stores, supermarket, …",1
874,2025,600,"Promotion in stores, supermarket, …",0
874,2025,600,Recommended by friends/relatives,0
874,2025,600,Recommended by seller,0
874,2025,600,Sampling/ Free sample trial,0
874,2025,600,Seeing others use,0
874,2025,600,"Transportation display (bus, car wrap)",0
874,2025,700,"Advertising on Internet (website, Facebook, YouTube, etc)",0
874,2025,700,Advertising on TV,0
874,2025,700,"Advertising on newspaper, magazines",0
874,2025,700,Advertising on radio,0
874,2025,700,Advertising on store sign/ light box,0
874,2025,700,Advertising on the LCD/ad frame in the office building,0
874,2025,700,Events/ Activations,0
874,2025,700,Marketing staff/ PG,0
874,2025,700,"Outdoor billboard (2 side of the streets, on the building)",0
874,2025,700,Poster in stores,0
874,2025,700,"Product display in stores, supermarket, …",1
874,2025,700,"Promotion in stores, supermarket, …",0
874,2025,700,Recommended by friends/relatives,0
874,2025,700,Recommended by seller,0
874,2025,700,Sampling/ Free sample trial,0
874,2025,700,Seeing others use,0
874,2025,700,"Transportation display (bus, car wrap)",0
875,2025,100,"Advertising on Internet (website, Facebook, YouTube, etc)",0
875,2025,100,Advertising on TV,0
875,2025,100,"Advertising on newspaper, magazines",0
875,2025,100,Advertising on radio,0
875,2025,100,Advertising on store sign/ light box,0
875,2025,100,Advertising on the LCD/ad frame in the office building,0
875,2025,100,Events/ Activations,0
875,2025,100,Marketing staff/ PG,0
875,2025,100,"Outdoor billboard (2 side of the streets, on the building)",0
875,2025,100,Poster in stores,1
875,2025,100,"Product display in stores, supermarket, …",1
875,2025,100,"Promotion in stores, supermarket, …",0
875,2025,100,Recommended by friends/relatives,1
875,2025,100,Recommended by seller,1
875,2025,100,Sampling/ Free sample trial,0
875,2025,100,Seeing others use,0
875,2025,100,"Transportation display (bus, car wrap)",0
875,2025,200,"Advertising on Internet (website, Facebook, YouTube, etc)",0
875,2025,200,Advertising on TV,0
875,2025,200,"Advertising on newspaper, magazines",0
875,2025,200,Advertising on radio,0
875,2025,200,Advertising on store sign/ light box,1
875,2025,200,Advertising on the LCD/ad frame in the office building,0
875,2025,200,Events/ Activations,0
875,2025,200,Marketing staff/ PG,0
875,2025,200,"Outdoor billboard (2 side of the streets, on the building)",0
875,2025,200,Poster in stores,1
875,2025,200,"Product display in stores, supermarket, …",0
875,2025,200,"Promotion in stores, supermarket, …",0
875,2025,200,Recommended by friends/relatives,1
875,2025,200,Recommended by seller,1
875,2025,200,Sampling/ Free sample trial,0
875,2025,200,Seeing others use,0
875,2025,200,"Transportation display (bus, car wrap)",0
875,2025,300,"Advertising on Internet (website, Facebook, YouTube, etc)",0
875,2025,300,Advertising on TV,0
875,2025,300,"Advertising on newspaper, magazines",1
875,2025,300,Advertising on radio,0
875,2025,300,Advertising on store sign/ light box,1
875,2025,300,Advertising on the LCD/ad frame in the office building,0
875,2025,300,Events/ Activations,0
875,2025,300,Marketing staff/ PG,0
875,2025,300,"Outdoor billboard (2 side of the streets, on the building)",0
875,2025,300,Poster in stores,1
875,2025,300,"Product display in stores, supermarket, …",0
875,2025,300,"Promotion in stores, supermarket, …",1
875,2025,300,Recommended by friends/relatives,0
875,2025,300,Recommended by seller,0
875,2025,300,Sampling/ Free sample trial,0
875,2025,300,Seeing others use,0
875,2025,300,"Transportation display (bus, car wrap)",0
875,2025,400,"Advertising on Internet (website, Facebook, YouTube, etc)",0
875,2025,400,Advertising on TV,0
875,2025,400,"Advertising on newspaper, magazines",0
875,2025,400,Advertising on radio,0
875,2025,400,Advertising on store sign/ light box,0
875,2025,400,Advertising on the LCD/ad frame in the office building,0
875,2025,400,Events/ Activations,0
875,2025,400,Marketing staff/ PG,1
875,2025,400,"Outdoor billboard (2 side of the streets, on the building)",0
875,2025,400,Poster in stores,0
875,2025,400,"Product display in stores, supermarket, …",0
875,2025,400,"Promotion in stores, supermarket, …",1
875,2025,400,Recommended by friends/relatives,0
875,2025,400,Recommended by seller,0
875,2025,400,Sampling/ Free sample trial,0
875,2025,400,Seeing others use,0
875,2025,400,"Transportation display (bus, car wrap)",0
875,2025,500,"Advertising on Internet (website, Facebook, YouTube, etc)",0
875,2025,500,Advertising on TV,0
875,2025,500,"Advertising on newspaper, magazines",0
875,2025,500,Advertising on radio,0
875,2025,500,Advertising on store sign/ light box,0
875,2025,500,Advertising on the LCD/ad frame in the office building,0
875,2025,500,Events/ Activations,0
875,2025,500,Marketing staff/ PG,0
875,2025,500,"Outdoor billboard (2 side of the streets, on the building)",0
875,2025,500,Poster in stores,1
875,2025,500,"Product display in stores, supermarket, …",0
875,2025,500,"Promotion in stores, supermarket, …",1
875,2025,500,Recommended by friends/relatives,0
875,2025,500,Recommended by seller,1
875,2025,500,Sampling/ Free sample trial,0
875,2025,500,Seeing others use,0
875,2025,500,"Transportation display (bus, car wrap)",0
875,2025,600,"Advertising on Internet (website, Facebook, YouTube, etc)",0
875,2025,600,Advertising on TV,0
875,2025,600,"Advertising on newspaper, magazines",0
875,2025,600,Advertising on radio,0
875,2025,600,Advertising on store sign/ light box,1
875,2025,600,Advertising on the LCD/ad frame in the office building,0
875,2025,600,Events/ Activations,0
875,2025,600,Marketing staff/ PG,0
875,2025,600,"Outdoor billboard (2 side of the streets, on the building)",0
875,2025,600,Poster in stores,1
875,2025,600,"Product display in stores, supermarket, …",0
875,2025,600,"Promotion in stores, supermarket, …",1
875,2025,600,Recommended by friends/relatives,0
875,2025,600,Recommended by seller,0
875,2025,600,Sampling/ Free sample trial,0
875,2025,600,Seeing others use,1
875,2025,600,"Transportation display (bus, car wrap)",0
875,2025,700,"Advertising on Internet (website, Facebook, YouTube, etc)",0
875,2025,700,Advertising on TV,1
875,2025,700,"Advertising on newspaper, magazines",0
875,2025,700,Advertising on radio,0
875,2025,700,Advertising on store sign/ light box,1
875,2025,700,Advertising on the LCD/ad frame in the office building,0
875,2025,700,Events/ Activations,1
875,2025,700,Marketing staff/ PG,0
875,2025,700,"Outdoor billboard (2 side of the streets, on the building)",0
875,2025,700,Poster in stores,1
875,2025,700,"Product display in stores, supermarket, …",1
875,2025,700,"Promotion in stores, supermarket, …",1
875,2025,700,Recommended by friends/relatives,0
875,2025,700,Recommended by seller,0
875,2025,700,Sampling/ Free sample trial,1
875,2025,700,Seeing others use,0
875,2025,700,"Transportation display (bus, car wrap)",0
876,2025,100,"Advertising on Internet (website, Facebook, YouTube, etc)",0
876,2025,100,Advertising on TV,0
876,2025,100,"Advertising on newspaper, magazines",0
876,2025,100,Advertising on radio,0
876,2025,100,Advertising on store sign/ light box,0
876,2025,100,Advertising on the LCD/ad frame in the office building,0
876,2025,100,Events/ Activations,0
876,2025,100,Marketing staff/ PG,0
876,2025,100,"Outdoor billboard (2 side of the streets, on the building)",0
876,2025,100,Poster in stores,0
876,2025,100,"Product display in stores, supermarket, …",1
876,2025,100,"Promotion in stores, supermarket, …",0
876,2025,100,Recommended by friends/relatives,0
876,2025,100,Recommended by seller,0
876,2025,100,Sampling/ Free sample trial,0
876,2025,100,Seeing others use,1
876,2025,100,"Transportation display (bus, car wrap)",0
876,2025,200,"Advertising on Internet (website, Facebook, YouTube, etc)",0
876,2025,200,Advertising on TV,0
876,2025,200,"Advertising on newspaper, magazines",0
876,2025,200,Advertising on radio,0
876,2025,200,Advertising on store sign/ light box,0
876,2025,200,Advertising on the LCD/ad frame in the office building,0
876,2025,200,Events/ Activations,0
876,2025,200,Marketing staff/ PG,0
876,2025,200,"Outdoor billboard (2 side of the streets, on the building)",0
876,2025,200,Poster in stores,0
876,2025,200,"Product display in stores, supermarket, …",1
876,2025,200,"Promotion in stores, supermarket, …",0
876,2025,200,Recommended by friends/relatives,0
876,2025,200,Recommended by seller,0
876,2025,200,Sampling/ Free sample trial,0
876,2025,200,Seeing others use,1
876,2025,200,"Transportation display (bus, car wrap)",0
876,2025,300,"Advertising on Internet (website, Facebook, YouTube, etc)",0
876,2025,300,Advertising on TV,0
876,2025,300,"Advertising on newspaper, magazines",0
876,2025,300,Advertising on radio,0
876,2025,300,Advertising on store sign/ light box,0
876,2025,300,Advertising on the LCD/ad frame in the office building,0
876,2025,300,Events/ Activations,0
876,2025,300,Marketing staff/ PG,0
876,2025,300,"Outdoor billboard (2 side of the streets, on the building)",0
876,2025,300,Poster in stores,0
876,2025,300,"Product display in stores, supermarket, …",1
876,2025,300,"Promotion in stores, supermarket, …",0
876,2025,300,Recommended by friends/relatives,0
876,2025,300,Recommended by seller,1
876,2025,300,Sampling/ Free sample trial,0
876,2025,300,Seeing others use,1
