Serial number,Wave,Master_Id,TOM,BUMO,Previous_Master_Id,Previous_Master_Brand,Switch_Status,P3M,Consideration,Total_Spontanoues,Total_aided_awareness,P4W
2372,2024,400,0,0,,,,0,0,0,1,0
2372,2024,500,0,0,,,,0,1,0,1,0
2372,2024,600,0,0,,,,0,0,0,1,0
2372,2024,700,0,0,,,,1,1,0,1,0
2373,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2373,2024,200,0,0,,,,1,1,1,1,1
2373,2024,300,0,0,,,,0,1,0,1,0
2373,2024,400,0,0,,,,1,1,1,1,1
2373,2024,500,0,0,,,,0,1,0,1,0
2373,2024,600,0,0,,,,0,0,0,1,0
2373,2024,700,0,0,,,,1,1,0,1,0
2374,2024,100,1,0,,,,1,1,1,1,1
2374,2024,200,0,1,100.0,C2,Switched,1,1,0,1,1
2374,2024,300,0,0,,,,0,0,0,0,0
2374,2024,400,0,0,,,,0,0,0,0,0
2374,2024,500,0,0,,,,0,0,0,0,0
2374,2024,600,0,0,,,,0,0,0,0,0
2374,2024,700,0,0,,,,0,0,0,0,0
2375,2024,100,0,0,,,,1,1,0,1,1
2375,2024,200,1,1,,,No Previous Data,1,1,1,1,1
2375,2024,300,0,0,,,,0,1,0,1,0
2375,2024,400,0,0,,,,0,0,0,0,0
2375,2024,500,0,0,,,,1,1,0,1,1
2375,2024,600,0,0,,,,0,0,0,0,0
2375,2024,700,0,0,,,,1,1,0,1,1
2376,2024,100,0,0,,,,1,1,1,1,1
2376,2024,200,0,0,,,,1,1,1,1,0
2376,2024,300,1,0,,,,1,1,1,1,1
2376,2024,400,0,0,,,,0,0,0,1,0
2376,2024,500,0,0,,,,1,1,0,1,0
2376,2024,600,0,1,100.0,C2,Switched,1,1,0,1,1
2376,2024,700,0,0,,,,0,0,0,0,0
2377,2024,100,0,0,,,,0,0,0,1,0
2377,2024,200,0,0,,,,0,1,0,1,0
2377,2024,300,1,1,100.0,C2,Switched,1,1,1,1,1
2377,2024,400,0,0,,,,0,0,0,1,0
2377,2024,500,0,0,,,,0,0,0,1,0
2377,2024,600,0,0,,,,0,0,0,1,0
2377,2024,700,0,0,,,,0,0,0,1,0
2378,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2378,2024,200,0,0,,,,1,1,0,1,1
2378,2024,300,0,0,,,,1,1,0,1,1
2378,2024,400,0,0,,,,1,1,0,1,1
2378,2024,500,0,0,,,,0,0,0,0,0
2378,2024,600,0,0,,,,0,0,0,0,0
2378,2024,700,0,0,,,,0,0,0,0,0
2379,2024,100,0,0,,,,1,1,1,1,1
2379,2024,200,1,1,100.0,C2,Switched,1,1,1,1,1
2379,2024,300,0,0,,,,1,1,1,1,1
2379,2024,400,0,0,,,,0,0,0,1,0
2379,2024,500,0,0,,,,0,0,0,1,0
2379,2024,600,0,0,,,,0,0,0,1,0
2379,2024,700,0,0,,,,0,0,0,1,0
2380,2024,100,0,0,,,,1,1,1,1,1
2380,2024,200,0,0,,,,0,0,0,0,0
2380,2024,300,1,1,700.0,Khác,Switched,1,1,1,1,1
2380,2024,400,0,0,,,,0,0,0,0,0
2380,2024,500,0,0,,,,0,0,0,0,0
2380,2024,600,0,0,,,,0,0,0,0,0
2380,2024,700,0,0,,,,1,1,1,1,1
2381,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2381,2024,200,0,0,,,,1,1,0,1,0
2381,2024,300,0,0,,,,0,0,0,0,0
2381,2024,400,0,0,,,,1,1,0,1,1
2381,2024,500,0,0,,,,0,0,0,0,0
2381,2024,600,0,0,,,,0,0,0,0,0
2381,2024,700,0,0,,,,0,0,0,0,0
2382,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2382,2024,200,0,0,,,,1,1,0,1,1
2382,2024,300,0,0,,,,0,0,0,0,0
2382,2024,400,0,0,,,,1,1,0,1,1
2382,2024,500,0,0,,,,0,0,0,0,0
2382,2024,600,0,0,,,,0,0,0,0,0
2382,2024,700,0,0,,,,0,0,0,0,0
2383,2024,100,0,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
2383,2024,200,0,0,,,,1,1,1,1,1
2383,2024,300,1,0,,,,1,1,1,1,1
2383,2024,400,0,0,,,,0,1,0,1,0
2383,2024,500,0,0,,,,0,0,0,1,0
2383,2024,600,0,0,,,,0,0,0,0,0
2383,2024,700,0,0,,,,0,1,0,1,0
2384,2024,100,1,0,,,,1,1,1,1,1
2384,2024,200,0,0,,,,1,1,0,1,1
2384,2024,300,0,0,,,,0,0,0,0,0
2384,2024,400,0,0,,,,0,0,0,0,0
2384,2024,500,0,1,,,No Previous Data,1,1,0,1,1
2384,2024,600,0,0,,,,0,0,0,0,0
2384,2024,700,0,0,,,,1,1,0,1,1
2385,2024,100,1,0,,,,1,0,1,1,0
2385,2024,200,0,0,,,,0,0,1,1,0
2385,2024,300,0,0,,,,1,1,0,1,1
2385,2024,400,0,0,,,,0,0,0,1,0
2385,2024,500,0,1,100.0,C2,Switched,1,1,1,1,1
2385,2024,600,0,0,,,,0,0,0,1,0
2385,2024,700,0,0,,,,0,0,0,1,0
2386,2024,100,0,0,,,,1,1,1,1,0
2386,2024,200,0,0,,,,1,1,1,1,0
2386,2024,300,1,1,100.0,C2,Switched,1,1,1,1,1
2386,2024,400,0,0,,,,0,0,1,1,0
2386,2024,500,0,0,,,,0,1,0,1,0
2386,2024,600,0,0,,,,0,0,0,1,0
2386,2024,700,0,0,,,,1,0,0,1,0
2387,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2387,2024,200,0,0,,,,1,1,1,1,1
2387,2024,300,0,0,,,,0,0,0,1,0
2387,2024,400,0,0,,,,0,0,1,1,0
2387,2024,500,0,0,,,,0,1,0,1,0
2387,2024,600,0,0,,,,0,0,0,1,0
2387,2024,700,0,0,,,,0,1,0,1,0
2388,2024,100,0,0,,,,0,0,1,1,0
2388,2024,200,0,0,,,,1,1,1,1,1
2388,2024,300,1,1,,,No Previous Data,1,1,1,1,1
2388,2024,400,0,0,,,,0,0,0,1,0
2388,2024,500,0,0,,,,0,1,0,1,0
2388,2024,600,0,0,,,,0,0,0,1,0
2388,2024,700,0,0,,,,0,0,0,1,0
2389,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2389,2024,200,0,0,,,,0,0,1,1,0
2389,2024,300,0,0,,,,0,0,0,1,0
2389,2024,400,0,0,,,,0,0,0,1,0
2389,2024,500,0,0,,,,0,0,0,1,0
2389,2024,600,0,0,,,,0,0,0,1,0
2389,2024,700,0,0,,,,0,0,0,1,0
2390,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2390,2024,200,0,0,,,,0,0,1,1,0
2390,2024,300,0,0,,,,0,0,0,1,0
2390,2024,400,0,0,,,,0,0,0,1,0
2390,2024,500,0,0,,,,0,0,0,0,0
2390,2024,600,0,0,,,,0,0,0,1,0
2390,2024,700,0,0,,,,0,0,0,1,0
2391,2024,100,0,0,,,,1,1,1,1,1
2391,2024,200,0,0,,,,0,0,1,1,0
2391,2024,300,0,0,,,,1,1,1,1,0
2391,2024,400,1,1,,,No Previous Data,1,1,1,1,1
2391,2024,500,0,0,,,,0,0,0,0,0
2391,2024,600,0,0,,,,0,0,0,1,0
2391,2024,700,0,0,,,,0,0,0,1,0
2392,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2392,2024,200,0,0,,,,0,0,1,1,0
2392,2024,300,0,0,,,,1,1,1,1,1
2392,2024,400,0,0,,,,1,1,1,1,1
2392,2024,500,0,0,,,,0,0,0,0,0
2392,2024,600,0,0,,,,0,0,0,0,0
2392,2024,700,0,0,,,,0,1,0,1,0
2393,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2393,2024,200,0,0,,,,1,0,1,1,0
2393,2024,300,0,0,,,,0,0,0,1,0
2393,2024,400,0,0,,,,0,0,0,1,0
2393,2024,500,0,0,,,,0,0,0,0,0
2393,2024,600,0,0,,,,0,0,0,1,0
2393,2024,700,0,0,,,,0,0,0,1,0
2394,2024,100,0,0,,,,0,0,1,1,0
2394,2024,200,0,0,,,,0,0,1,1,0
2394,2024,300,1,1,100.0,C2,Switched,1,1,1,1,1
2394,2024,400,0,0,,,,0,0,0,1,0
2394,2024,500,0,0,,,,0,0,0,1,0
2394,2024,600,0,0,,,,0,0,0,1,0
2394,2024,700,0,0,,,,0,0,0,1,0
2395,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2395,2024,200,0,0,,,,0,1,1,1,0
2395,2024,300,0,0,,,,0,1,0,1,0
2395,2024,400,0,0,,,,1,0,1,1,0
2395,2024,500,0,0,,,,0,0,0,0,0
2395,2024,600,0,0,,,,0,0,0,1,0
2395,2024,700,0,0,,,,0,0,0,1,0
2396,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2396,2024,200,0,0,,,,1,1,1,1,0
2396,2024,300,0,0,,,,1,1,1,1,0
2396,2024,400,0,0,,,,1,1,1,1,1
2396,2024,500,0,0,,,,0,1,0,1,0
2396,2024,600,0,0,,,,0,1,0,1,0
2396,2024,700,0,0,,,,0,0,0,0,0
2397,2024,100,0,0,,,,1,1,1,1,1
2397,2024,200,1,1,,,No Previous Data,1,1,1,1,1
2397,2024,300,0,0,,,,0,1,1,1,0
2397,2024,400,0,0,,,,0,0,1,1,0
2397,2024,500,0,0,,,,0,1,0,1,0
2397,2024,600,0,0,,,,0,0,0,1,0
2397,2024,700,0,0,,,,0,0,0,1,0
2398,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2398,2024,200,0,0,,,,1,1,1,1,1
2398,2024,300,0,0,,,,1,1,1,1,0
2398,2024,400,0,0,,,,0,0,1,1,0
2398,2024,500,0,0,,,,0,0,0,0,0
2398,2024,600,0,0,,,,0,0,0,1,0
2398,2024,700,0,0,,,,0,1,0,1,0
2399,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2399,2024,200,0,0,,,,0,0,1,1,0
2399,2024,300,0,0,,,,0,1,1,1,0
2399,2024,400,0,0,,,,1,1,1,1,0
2399,2024,500,0,0,,,,0,0,0,0,0
2399,2024,600,0,0,,,,0,0,0,1,0
2399,2024,700,0,0,,,,0,0,0,1,0
2400,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2400,2024,200,0,0,,,,0,1,1,1,0
2400,2024,300,0,0,,,,0,1,1,1,0
2400,2024,400,0,0,,,,0,0,0,1,0
2400,2024,500,0,0,,,,0,0,0,1,0
2400,2024,600,0,0,,,,0,0,0,1,0
2400,2024,700,0,0,,,,0,0,0,1,0
2401,2024,100,0,0,,,,0,1,0,1,0
2401,2024,200,0,0,,,,0,0,0,1,0
2401,2024,300,1,1,,,No Previous Data,1,1,1,1,1
2401,2024,400,0,0,,,,1,1,1,1,1
2401,2024,500,0,0,,,,0,0,0,1,0
2401,2024,600,0,0,,,,0,0,0,1,0
2401,2024,700,0,0,,,,0,0,0,1,0
2402,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2402,2024,200,0,0,,,,0,0,1,1,0
2402,2024,300,0,0,,,,1,1,1,1,1
2402,2024,400,0,0,,,,0,0,0,1,0
2402,2024,500,0,0,,,,0,0,0,1,0
2402,2024,600,0,0,,,,1,1,0,1,0
2402,2024,700,0,0,,,,1,1,0,1,0
2403,2024,100,0,0,,,,0,0,0,1,0
2403,2024,200,0,0,,,,0,0,0,1,0
2403,2024,300,1,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
2403,2024,400,0,0,,,,0,0,0,1,0
2403,2024,500,0,0,,,,0,0,0,0,0
2403,2024,600,0,0,,,,0,1,0,1,0
2403,2024,700,0,0,,,,0,0,0,1,0
2404,2024,100,0,0,,,,0,1,0,1,0
2404,2024,200,0,0,,,,1,0,1,1,0
2404,2024,300,0,0,,,,0,0,0,1,0
2404,2024,400,1,1,,,No Previous Data,1,1,1,1,1
2404,2024,500,0,0,,,,0,0,0,0,0
2404,2024,600,0,0,,,,0,0,0,0,0
2404,2024,700,0,0,,,,0,0,0,1,0
2405,2024,100,0,0,,,,0,0,1,1,0
2405,2024,200,1,1,,,No Previous Data,1,1,1,1,1
2405,2024,300,0,0,,,,0,0,1,1,0
2405,2024,400,0,0,,,,0,0,0,1,0
2405,2024,500,0,0,,,,0,0,0,1,0
2405,2024,600,0,0,,,,0,0,0,1,0
2405,2024,700,0,0,,,,0,0,0,0,0
2406,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2406,2024,200,0,0,,,,1,0,1,1,0
2406,2024,300,0,0,,,,0,0,0,1,0
2406,2024,400,0,0,,,,1,0,0,1,0
2406,2024,500,0,0,,,,0,0,0,1,0
2406,2024,600,0,0,,,,0,0,0,1,0
2406,2024,700,0,0,,,,0,0,0,1,0
2407,2024,100,1,0,,,,0,1,1,1,0
2407,2024,200,0,1,,,No Previous Data,1,1,1,1,1
2407,2024,300,0,0,,,,0,1,0,1,0
2407,2024,400,0,0,,,,0,0,0,1,0
2407,2024,500,0,0,,,,0,0,0,1,0
2407,2024,600,0,0,,,,0,0,0,1,0
2407,2024,700,0,0,,,,0,0,0,1,0
2408,2024,100,0,0,,,,0,1,1,1,0
2408,2024,200,0,0,,,,0,1,0,1,0
2408,2024,300,1,1,,,No Previous Data,1,1,1,1,1
2408,2024,400,0,0,,,,0,0,0,1,0
2408,2024,500,0,0,,,,0,0,0,0,0
2408,2024,600,0,0,,,,1,1,0,1,1
2408,2024,700,0,0,,,,1,1,0,1,0
2409,2024,100,0,0,,,,0,0,0,1,0
2409,2024,200,0,0,,,,0,0,1,1,0
2409,2024,300,0,0,,,,0,0,0,1,0
2409,2024,400,1,1,,,No Previous Data,1,1,1,1,1
2409,2024,500,0,0,,,,0,0,0,0,0
2409,2024,600,0,0,,,,0,0,0,0,0
2409,2024,700,0,0,,,,0,0,0,1,0
2410,2024,100,0,0,,,,0,0,1,1,0
2410,2024,200,1,1,,,No Previous Data,1,1,1,1,1
2410,2024,300,0,0,,,,0,1,1,1,0
2410,2024,400,0,0,,,,0,0,0,1,0
2410,2024,500,0,0,,,,0,0,0,1,0
2410,2024,600,0,0,,,,0,0,0,0,0
2410,2024,700,0,0,,,,0,1,0,1,0
2411,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2411,2024,200,0,0,,,,0,0,1,1,0
2411,2024,300,0,0,,,,0,0,1,1,0
2411,2024,400,0,0,,,,0,0,0,1,0
2411,2024,500,0,0,,,,0,0,0,0,0
2411,2024,600,0,0,,,,0,0,0,1,0
2411,2024,700,0,0,,,,0,0,0,1,0
2412,2024,100,0,0,,,,0,0,1,1,0
2412,2024,200,1,1,,,No Previous Data,1,1,1,1,1
2412,2024,300,0,0,,,,0,0,0,1,0
2412,2024,400,0,0,,,,0,0,0,1,0
2412,2024,500,0,0,,,,0,0,0,0,0
2412,2024,600,0,0,,,,0,0,0,0,0
2412,2024,700,0,0,,,,0,0,0,1,0
2413,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2413,2024,200,0,0,,,,0,0,0,1,0
2413,2024,300,0,0,,,,0,0,1,1,0
2413,2024,400,0,0,,,,0,0,0,1,0
2413,2024,500,0,0,,,,0,0,0,0,0
2413,2024,600,0,0,,,,0,0,0,0,0
2413,2024,700,0,0,,,,0,0,0,0,0
2414,2024,100,1,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
2414,2024,200,0,0,,,,1,1,1,1,0
2414,2024,300,0,0,,,,0,1,0,1,0
2414,2024,400,0,0,,,,1,0,0,1,0
2414,2024,500,0,0,,,,0,0,0,1,0
2414,2024,600,0,0,,,,0,0,0,1,0
2414,2024,700,0,0,,,,0,0,0,0,0
2415,2024,100,0,0,,,,0,0,1,1,0
2415,2024,200,0,0,,,,0,0,1,1,0
2415,2024,300,1,1,,,No Previous Data,1,1,1,1,1
2415,2024,400,0,0,,,,0,0,0,1,0
2415,2024,500,0,0,,,,0,0,0,0,0
2415,2024,600,0,0,,,,0,0,0,1,0
2415,2024,700,0,0,,,,0,0,0,1,0
2416,2024,100,1,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
2416,2024,200,0,0,,,,1,1,1,1,1
2416,2024,300,0,0,,,,0,0,0,1,0
2416,2024,400,0,0,,,,0,0,0,1,0
2416,2024,500,0,0,,,,0,0,0,0,0
2416,2024,600,0,0,,,,0,0,0,1,0
2416,2024,700,0,0,,,,0,0,0,1,0
2417,2024,100,0,0,,,,0,0,0,1,0
2417,2024,200,0,0,,,,0,0,1,1,0
2417,2024,300,1,1,,,No Previous Data,1,1,1,1,1
2417,2024,400,0,0,,,,0,0,0,1,0
2417,2024,500,0,0,,,,0,0,0,0,0
2417,2024,600,0,0,,,,0,0,0,1,0
2417,2024,700,0,0,,,,0,0,0,0,0
2418,2024,100,0,0,,,,1,1,1,1,1
2418,2024,200,1,1,,,No Previous Data,1,1,1,1,1
2418,2024,300,0,0,,,,0,1,0,1,0
2418,2024,400,0,0,,,,0,0,0,1,0
2418,2024,500,0,0,,,,0,0,0,0,0
2418,2024,600,0,0,,,,0,0,0,1,0
2418,2024,700,0,0,,,,0,0,0,1,0
2419,2024,100,0,0,,,,1,1,1,1,1
2419,2024,200,0,0,,,,1,1,1,1,1
2419,2024,300,0,1,100.0,C2,Switched,1,1,1,1,1
2419,2024,400,0,0,,,,0,1,0,1,0
2419,2024,500,0,0,,,,0,0,0,0,0
2419,2024,600,0,0,,,,0,0,0,0,0
2419,2024,700,0,0,,,,0,1,0,1,0
2420,2024,100,0,0,,,,0,1,1,1,0
2420,2024,200,0,0,,,,0,0,0,1,0
2420,2024,300,0,0,,,,0,0,0,1,0
2420,2024,400,1,1,,,No Previous Data,1,1,1,1,1
2420,2024,500,0,0,,,,0,0,0,1,0
2420,2024,600,0,0,,,,0,0,0,1,0
2420,2024,700,0,0,,,,0,0,0,1,0
2421,2024,100,0,0,,,,0,0,1,1,0
2421,2024,200,0,0,,,,0,0,1,1,0
2421,2024,300,1,1,,,No Previous Data,1,1,1,1,1
2421,2024,400,0,0,,,,0,0,0,1,0
2421,2024,500,0,0,,,,0,0,0,0,0
2421,2024,600,0,0,,,,0,0,0,1,0
2421,2024,700,0,0,,,,0,0,0,1,0
2422,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2422,2024,200,0,0,,,,0,0,0,1,0
2422,2024,300,0,0,,,,0,1,1,1,0
2422,2024,400,0,0,,,,0,0,0,1,0
2422,2024,500,0,0,,,,0,0,0,1,0
2422,2024,600,0,0,,,,0,0,0,1,0
2422,2024,700,0,0,,,,0,0,0,1,0
2423,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2423,2024,200,0,0,,,,0,0,0,1,0
2423,2024,300,0,0,,,,1,1,1,1,1
2423,2024,400,0,0,,,,0,0,0,1,0
2423,2024,500,0,0,,,,0,0,0,0,0
2423,2024,600,0,0,,,,0,0,0,1,0
2423,2024,700,0,0,,,,0,0,0,0,0
2424,2024,100,0,0,,,,0,0,0,1,0
2424,2024,200,0,0,,,,0,0,0,0,0
2424,2024,300,1,1,,,No Previous Data,1,1,1,1,1
2424,2024,400,0,0,,,,0,0,0,1,0
2424,2024,500,0,0,,,,0,0,0,0,0
2424,2024,600,0,0,,,,0,0,0,1,0
2424,2024,700,0,0,,,,0,0,0,0,0
2425,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2425,2024,200,0,0,,,,1,1,1,1,1
2425,2024,300,0,0,,,,0,1,0,1,0
2425,2024,400,0,0,,,,0,1,1,1,0
2425,2024,500,0,0,,,,0,0,0,1,0
2425,2024,600,0,0,,,,0,0,1,1,0
2425,2024,700,0,0,,,,0,0,0,1,0
2426,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2426,2024,200,0,0,,,,1,0,1,1,0
2426,2024,300,0,0,,,,0,0,0,1,0
2426,2024,400,0,0,,,,0,0,1,1,0
2426,2024,500,0,0,,,,0,0,0,0,0
2426,2024,600,0,0,,,,0,0,0,1,0
2426,2024,700,0,0,,,,0,0,0,1,0
2427,2024,100,0,0,,,,0,0,1,1,0
2427,2024,200,1,1,,,No Previous Data,1,1,1,1,1
2427,2024,300,0,0,,,,0,0,0,1,0
2427,2024,400,0,0,,,,0,0,0,1,0
2427,2024,500,0,0,,,,0,0,0,0,0
2427,2024,600,0,0,,,,0,0,0,1,0
2427,2024,700,0,0,,,,0,0,0,1,0
2428,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2428,2024,200,0,0,,,,0,0,1,1,0
2428,2024,300,0,0,,,,0,0,1,1,0
2428,2024,400,0,0,,,,0,0,1,1,0
2428,2024,500,0,0,,,,0,0,0,1,0
2428,2024,600,0,0,,,,0,0,0,1,0
2428,2024,700,0,0,,,,0,0,0,1,0
2429,2024,100,0,0,,,,0,0,1,1,0
2429,2024,200,0,0,,,,0,0,1,1,0
2429,2024,300,1,1,,,No Previous Data,1,1,1,1,1
2429,2024,400,0,0,,,,0,0,0,1,0
2429,2024,500,0,0,,,,0,0,0,0,0
2429,2024,600,0,0,,,,0,0,0,1,0
2429,2024,700,0,0,,,,0,0,0,1,0
2430,2024,100,0,0,,,,0,0,1,1,0
2430,2024,200,1,1,,,No Previous Data,1,1,1,1,1
2430,2024,300,0,0,,,,0,0,1,1,0
2430,2024,400,0,0,,,,0,0,1,1,0
2430,2024,500,0,0,,,,0,0,0,1,0
2430,2024,600,0,0,,,,0,0,0,1,0
2430,2024,700,0,0,,,,0,0,0,1,0
2431,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2431,2024,200,0,0,,,,0,0,1,1,0
2431,2024,300,0,0,,,,0,0,1,1,0
2431,2024,400,0,0,,,,0,0,1,1,0
2431,2024,500,0,0,,,,0,0,0,1,0
2431,2024,600,0,0,,,,0,0,0,1,0
2431,2024,700,0,0,,,,0,0,0,1,0
2432,2024,100,0,0,,,,1,1,1,1,1
2432,2024,200,1,1,,,No Previous Data,1,1,1,1,1
2432,2024,300,0,0,,,,0,0,1,1,0
2432,2024,400,0,0,,,,1,0,1,1,0
2432,2024,500,0,0,,,,0,1,0,1,0
2432,2024,600,0,0,,,,0,0,0,1,0
2432,2024,700,0,0,,,,0,0,0,1,0
2433,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2433,2024,200,0,0,,,,1,1,1,1,1
2433,2024,300,0,0,,,,0,0,0,1,0
2433,2024,400,0,0,,,,0,0,0,1,0
2433,2024,500,0,0,,,,0,0,0,0,0
2433,2024,600,0,0,,,,0,0,0,1,0
2433,2024,700,0,0,,,,0,0,0,1,0
2434,2024,100,0,0,,,,0,0,1,1,0
2434,2024,200,1,1,,,No Previous Data,1,1,1,1,1
2434,2024,300,0,0,,,,0,0,0,1,0
2434,2024,400,0,0,,,,0,0,1,1,0
2434,2024,500,0,0,,,,0,0,0,0,0
2434,2024,600,0,0,,,,0,0,0,1,0
2434,2024,700,0,0,,,,0,0,0,1,0
2435,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2435,2024,200,0,0,,,,0,0,1,1,0
2435,2024,300,0,0,,,,1,1,1,1,1
2435,2024,400,0,0,,,,0,0,1,1,0
2435,2024,500,0,0,,,,0,0,0,1,0
2435,2024,600,0,0,,,,0,0,0,1,0
2435,2024,700,0,0,,,,0,0,0,1,0
2436,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2436,2024,200,0,0,,,,1,1,1,1,1
2436,2024,300,0,0,,,,1,0,1,1,0
2436,2024,400,0,0,,,,0,0,0,1,0
2436,2024,500,0,0,,,,0,0,0,1,0
2436,2024,600,0,0,,,,0,0,0,1,0
2436,2024,700,0,0,,,,0,0,1,1,0
2437,2024,100,0,0,,,,1,1,1,1,1
2437,2024,200,0,0,,,,1,0,1,1,0
2437,2024,300,0,0,,,,0,0,1,1,0
2437,2024,400,1,1,,,No Previous Data,1,1,1,1,1
2437,2024,500,0,0,,,,0,0,0,1,0
2437,2024,600,0,0,,,,0,0,0,1,0
2437,2024,700,0,0,,,,0,0,0,1,0
2438,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2438,2024,200,0,0,,,,1,0,1,1,0
2438,2024,300,0,0,,,,0,0,0,1,0
2438,2024,400,0,0,,,,0,0,0,1,0
2438,2024,500,0,0,,,,0,0,0,0,0
2438,2024,600,0,0,,,,0,0,0,1,0
2438,2024,700,0,0,,,,0,0,0,1,0
2439,2024,100,0,0,,,,1,1,1,1,1
2439,2024,200,0,0,,,,0,1,1,1,0
2439,2024,300,1,1,100.0,C2,Switched,1,1,1,1,1
2439,2024,400,0,0,,,,1,1,0,1,1
2439,2024,500,0,0,,,,0,0,0,0,0
2439,2024,600,0,0,,,,0,0,0,0,0
2439,2024,700,0,0,,,,0,0,0,0,0
2440,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2440,2024,200,0,0,,,,1,1,0,1,1
2440,2024,300,0,0,,,,0,0,0,0,0
2440,2024,400,0,0,,,,0,1,0,1,0
2440,2024,500,0,0,,,,1,1,0,1,1
2440,2024,600,0,0,,,,0,0,0,0,0
2440,2024,700,0,0,,,,0,1,0,1,0
2441,2024,100,1,0,,,,1,1,1,1,1
2441,2024,200,0,0,,,,1,1,0,1,1
2441,2024,300,0,0,,,,0,1,0,1,0
2441,2024,400,0,0,,,,0,0,0,0,0
2441,2024,500,0,0,,,,1,1,0,1,0
2441,2024,600,0,0,,,,0,0,0,0,0
2441,2024,700,0,1,,,No Previous Data,1,1,0,1,1
2442,2024,100,1,0,,,,1,1,1,1,1
2442,2024,200,0,0,,,,1,1,0,1,1
2442,2024,300,0,0,,,,0,1,0,1,0
2442,2024,400,0,0,,,,0,0,0,0,0
2442,2024,500,0,0,,,,1,1,0,1,0
2442,2024,600,0,0,,,,0,0,0,0,0
2442,2024,700,0,1,,,No Previous Data,1,1,0,1,1
2443,2024,100,0,0,,,,0,0,0,1,0
2443,2024,200,0,1,300.0,Không Độ,Switched,1,1,1,1,1
2443,2024,300,1,0,,,,1,1,1,1,1
2443,2024,400,0,0,,,,0,0,0,1,0
2443,2024,500,0,0,,,,0,0,0,1,0
2443,2024,600,0,0,,,,1,1,0,1,0
2443,2024,700,0,0,,,,0,0,0,1,0
2444,2024,100,1,1,700.0,Khác,Switched,1,1,1,1,1
2444,2024,200,0,0,,,,1,1,0,1,1
2444,2024,300,0,0,,,,0,0,0,0,0
2444,2024,400,0,0,,,,0,0,0,0,0
2444,2024,500,0,0,,,,1,1,0,1,1
2444,2024,600,0,0,,,,0,0,0,0,0
2444,2024,700,0,0,,,,1,1,0,1,0
2445,2024,100,1,0,,,,1,1,1,1,1
2445,2024,200,0,0,,,,1,1,0,1,1
2445,2024,300,0,0,,,,0,0,0,0,0
2445,2024,400,0,0,,,,0,0,0,0,0
2445,2024,500,0,0,,,,1,1,0,1,1
2445,2024,600,0,0,,,,0,0,0,0,0
2445,2024,700,0,1,,,No Previous Data,1,1,0,1,1
2446,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2446,2024,200,0,0,,,,1,1,1,1,1
2446,2024,300,0,0,,,,0,0,0,0,0
2446,2024,400,0,0,,,,1,1,0,1,1
2446,2024,500,0,0,,,,0,0,0,0,0
2446,2024,600,0,0,,,,0,0,0,0,0
2446,2024,700,0,0,,,,0,0,0,0,0
2447,2024,100,1,1,,,No Previous Data,1,1,1,1,1
2447,2024,200,0,0,,,,1,1,0,1,1
2447,2024,300,0,0,,,,0,0,0,0,0
2447,2024,400,0,0,,,,1,1,0,1,1
2447,2024,500,0,0,,,,0,0,0,0,0
2447,2024,600,0,0,,,,0,0,0,0,0
2447,2024,700,0,0,,,,0,0,0,0,0
2448,2024,100,1,0,,,,1,1,1,1,1
2448,2024,200,0,0,,,,1,1,0,1,1
2448,2024,300,0,0,,,,1,1,0,1,0
2448,2024,400,0,0,,,,0,0,0,0,0
2448,2024,500,0,0,,,,0,1,0,1,0
2448,2024,600,0,0,,,,0,0,0,0,0
